摸鱼公告,#genre#
河北卫视,http://115.229.184.92:9999/rtp/233.50.200.82:5140$720x576
河北卫视,http://wouu.net:9977/rtp/239.93.1.202:5140$576x320
河北卫视,http://116.233.34.25:7777/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://27.10.225.21:8004/rtp/225.0.4.22:7980$720x576
河南卫视,http://27.11.45.165:8004/rtp/225.0.4.22:7980$720x576
河南卫视,http://60.163.207.232:9999/rtp/233.50.200.83:5140$720x576
河南卫视,http://220.185.70.238:9999/rtp/233.50.200.83:5140$720x576
河南卫视,http://115.229.184.92:9999/rtp/233.50.200.83:5140$720x576
河南卫视,http://122.224.232.218:8888/rtp/233.50.200.83:5140$720x576
河南卫视,http://122.224.232.226:8888/rtp/233.50.200.83:5140$720x576
河南卫视,http://125.119.55.115:8888/rtp/233.50.200.83:5140$720x576
河南卫视,http://61.130.232.196:8881/rtp/233.50.200.83:5140$720x576
河南卫视,http://125.120.165.127:4022/rtp/233.50.200.83:5140$720x576
河南卫视,http://123.145.60.36:8002/rtp/225.0.4.22:7980$720x576
河南卫视,http://123.144.186.160:8001/rtp/225.0.4.22:7980$720x576
河南卫视,http://222.71.95.178:9901/tsfile/live/0001_30.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://116.233.34.25:7777/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://58.216.229.130:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://enlen.vip:4022/rtp/239.200.201.127:8792$1920x1080
吉林卫视,http://111.167.224.68:8888/rtp/225.1.2.26:5002$1920x1080
吉林卫视,http://27.11.46.226:8001/rtp/225.0.4.225:7980$720x576
吉林卫视,http://60.163.207.232:9999/rtp/233.50.200.77:5140$720x576
吉林卫视,http://220.185.70.238:9999/rtp/233.50.200.77:5140$720x576
吉林卫视,http://115.229.184.92:9999/rtp/233.50.200.77:5140$720x576
吉林卫视,http://122.224.232.218:8888/rtp/233.50.200.77:5140$720x576
吉林卫视,http://122.224.232.226:8888/rtp/233.50.200.77:5140$720x576
吉林卫视,http://125.119.55.115:8888/rtp/233.50.200.77:5140$720x576
吉林卫视,http://27.11.52.208:8007/rtp/225.0.4.225:7980$720x576
吉林卫视,http://220.192.1.61:8001/rtp/225.0.4.225:7980$720x576
吉林卫视,http://220.192.1.61:8008/rtp/225.0.4.225:7980$720x576
吉林卫视,http://27.11.53.45:8009/rtp/225.0.4.225:7980$720x576
吉林卫视,http://116.233.34.25:7777/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://58.216.229.130:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://27.11.52.208:8001/rtp/225.0.4.79:7980$1920x1080
江苏卫视,http://27.10.213.42:8002/rtp/225.0.4.79:7980$1920x1080
江苏卫视,http://123.144.186.160:8001/rtp/225.0.4.79:7980$1920x1080
江苏卫视,http://27.11.53.118:8001/rtp/225.0.4.79:7980$1920x1080
江苏卫视,http://27.11.63.39:8004/rtp/225.0.4.79:7980$1920x1080
江苏卫视,http://27.10.72.211:8005/rtp/225.0.4.79:7980$1920x1080
江苏卫视,http://122.224.232.218:8888/rtp/233.50.200.144:5140$1920x1080
江苏卫视,http://122.224.232.226:8888/rtp/233.50.200.144:5140$1920x1080
江苏卫视,http://60.163.207.232:9999/rtp/233.50.200.144:5140$1920x1080
江苏卫视,http://220.185.70.238:9999/rtp/233.50.200.144:5140$1920x1080
江苏卫视,http://115.229.184.92:9999/rtp/233.50.200.144:5140$1920x1080
江苏卫视,http://wouu.net:9977/rtp/239.93.1.45:5140$576x320
江苏卫视,http://222.71.95.178:9901/tsfile/live/0001_22.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://116.233.34.25:7777/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://58.216.229.130:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://111.167.224.68:8888/rtp/225.1.2.29:5002$1920x1080
江西卫视,http://27.11.52.62:8001/rtp/225.0.4.25:7980$720x576
江西卫视,http://27.11.63.39:8004/rtp/225.0.4.25:7980$720x576
江西卫视,http://27.11.52.62:8002/rtp/225.0.4.25:7980$720x576
江西卫视,http://27.10.211.143:8002/rtp/225.0.4.25:7980$720x576
江西卫视,http://27.10.209.211:8004/rtp/225.0.4.25:7980$720x576
江西卫视,http://27.8.238.161:8004/rtp/225.0.4.25:7980$720x576
江西卫视,http://27.10.209.248:8001/rtp/225.0.4.25:7980$720x576
江西卫视,http://60.163.207.232:9999/rtp/233.50.200.80:5140$720x576
江西卫视,http://220.185.70.238:9999/rtp/233.50.200.80:5140$720x576
江西卫视,http://115.229.184.92:9999/rtp/233.50.200.80:5140$720x576
江西卫视,http://123.144.186.160:8001/rtp/225.0.4.25:7980$720x576
江西卫视,http://123.145.66.45:8005/rtp/225.0.4.25:7980$720x576
江西卫视,http://wouu.net:9977/rtp/239.93.1.19:5140$576x320
江西卫视,http://116.233.34.25:7777/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://27.11.50.23:8001/rtp/225.0.4.98:7980$1920x1080
辽宁卫视,http://27.11.52.62:8001/rtp/225.0.4.98:7980$1920x1080
辽宁卫视,http://27.11.63.39:8004/rtp/225.0.4.98:7980$1920x1080
辽宁卫视,http://27.11.53.118:8001/rtp/225.0.4.98:7980$1920x1080
辽宁卫视,http://111.167.224.68:8888/rtp/225.1.1.154:5002$1920x1080
辽宁卫视,http://27.10.211.143:8002/rtp/225.0.4.98:7980$1920x1080
辽宁卫视,http://27.10.72.211:8005/rtp/225.0.4.98:7980$1920x1080
辽宁卫视,http://enlen.vip:4022/rtp/239.200.200.167:8736$1920x1080
辽宁卫视,http://220.185.70.238:9999/rtp/233.50.200.85:5140$720x576
辽宁卫视,http://115.229.184.92:9999/rtp/233.50.200.85:5140$720x576
辽宁卫视,http://116.233.34.25:7777/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://58.216.229.130:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://58.220.219.14:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://59.173.243.210:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://123.139.57.170:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://111.167.224.68:8888/rtp/225.1.1.32:5002$720x576
内蒙古卫视,http://27.11.52.208:8010/rtp/225.0.4.38:7980$720x576
内蒙古卫视,http://27.11.52.208:8007/rtp/225.0.4.38:7980$720x576
内蒙古卫视,http://27.11.52.208:8001/rtp/225.0.4.38:7980$720x576
内蒙古卫视,http://27.10.213.146:8008/rtp/225.0.4.38:7980$720x576
内蒙古卫视,http://123.145.66.45:8005/rtp/225.0.4.38:7980$720x576
内蒙古卫视,http://27.11.53.118:8001/rtp/225.0.4.38:7980$720x576
内蒙古卫视,http://27.10.73.63:8008/rtp/225.0.4.38:7980$720x576
内蒙古卫视,http://27.11.52.62:8001/rtp/225.0.4.38:7980$720x576
内蒙古卫视,http://27.10.215.167:8001/rtp/225.0.4.38:7980$720x576
内蒙古卫视,http://27.11.63.39:8004/rtp/225.0.4.38:7980$720x576
内蒙古卫视,http://27.8.238.161:8004/rtp/225.0.4.38:7980$720x576
内蒙古卫视,http://123.144.186.160:8001/rtp/225.0.4.38:7980$720x576
内蒙古卫视,http://116.233.34.25:7777/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://123.139.57.170:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
宁夏卫视,http://27.10.209.211:8004/rtp/225.0.4.41:7980$720x576
宁夏卫视,http://220.185.70.238:9999/rtp/233.50.200.215:5140$720x576
宁夏卫视,http://27.10.213.42:8002/rtp/225.0.4.41:7980$720x576
宁夏卫视,http://27.11.52.62:8001/rtp/225.0.4.41:7980$720x576
宁夏卫视,http://27.10.225.21:8004/rtp/225.0.4.41:7980$720x576
宁夏卫视,http://27.11.63.39:8004/rtp/225.0.4.41:7980$720x576
宁夏卫视,http://27.11.45.165:8004/rtp/225.0.4.41:7980$720x576
宁夏卫视,http://27.10.211.143:8002/rtp/225.0.4.41:7980$720x576
宁夏卫视,http://27.10.209.248:8001/rtp/225.0.4.41:7980$720x576
宁夏卫视,http://60.163.207.232:9999/rtp/233.50.200.215:5140$720x576
宁夏卫视,http://123.144.186.160:8001/rtp/225.0.4.41:7980$720x576
宁夏卫视,http://123.145.66.45:8005/rtp/225.0.4.41:7980$720x576
宁夏卫视,http://123.145.60.36:8002/rtp/225.0.4.41:7980$720x576
宁夏卫视,http://xeace.cn:8888/rtp/239.93.1.212:5140$576x320
宁夏卫视,http://116.233.34.25:7777/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://123.145.66.45:8005/rtp/225.0.4.39:7980$720x576
青海卫视,http://27.11.53.118:8001/rtp/225.0.4.39:7980$720x576
青海卫视,http://27.11.52.208:8010/rtp/225.0.4.39:7980$720x576
青海卫视,http://27.11.52.208:8001/rtp/225.0.4.39:7980$720x576
青海卫视,http://111.167.224.68:8888/rtp/225.1.1.54:5002$720x576
青海卫视,http://27.11.52.62:8001/rtp/225.0.4.39:7980$720x576
青海卫视,http://27.10.213.42:8002/rtp/225.0.4.39:7980$720x576
青海卫视,http://27.19.120.173:3520/rtp/239.254.96.95:8544$720x576
青海卫视,http://27.10.215.167:8001/rtp/225.0.4.39:7980$720x576
青海卫视,http://27.11.63.39:8004/rtp/225.0.4.39:7980$720x576
青海卫视,http://60.163.207.232:9999/rtp/233.50.200.131:5140$720x576
青海卫视,http://220.185.70.238:9999/rtp/233.50.200.131:5140$720x576
青海卫视,http://123.145.60.36:8002/rtp/225.0.4.39:7980$720x576
青海卫视,http://118.112.148.151:4022/rtp/239.93.1.209:5140$576x320
青海卫视,http://116.233.34.25:7777/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://27.11.50.23:8001/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://27.11.50.23:8002/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://27.10.213.146:8004/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://27.11.52.62:8001/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://27.10.213.146:8005/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://27.11.52.208:8001/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://27.10.73.63:8003/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://27.11.53.118:8001/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://27.11.63.39:8004/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://27.11.253.128:8002/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://123.144.186.160:8001/rtp/225.0.4.199:7980$1920x1080
山东卫视,http://60.163.207.232:9999/rtp/233.50.200.65:5140$720x576
山东卫视,http://220.185.70.238:9999/rtp/233.50.200.65:5140$720x576
山东卫视,http://115.229.184.92:9999/rtp/233.50.200.65:5140$720x576
山东卫视,http://222.71.95.178:9901/tsfile/live/0001_27.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://60.163.207.232:9999/rtp/233.50.201.51:5140$720x576
山西卫视,http://220.185.70.238:9999/rtp/233.50.201.51:5140$720x576
山西卫视,http://115.229.184.92:9999/rtp/233.50.201.51:5140$720x576
山西卫视,http://122.224.232.218:8888/rtp/233.50.201.51:5140$720x576
山西卫视,http://122.224.232.226:8888/rtp/233.50.201.51:5140$720x576
山西卫视,http://125.119.55.115:8888/rtp/233.50.201.51:5140$720x576
山西卫视,http://61.130.232.196:8881/rtp/233.50.201.51:5140$720x576
山西卫视,http://xeace.cn:8888/rtp/239.93.1.207:5140$576x320
山西卫视,http://171.213.200.160:8123/rtp/239.93.1.207:5140$576x320
山西卫视,http://171.213.207.3:5555/rtp/239.93.1.207:5140$576x320
山西卫视,http://182.150.171.191:5555/rtp/239.93.1.207:5140$576x320
山西卫视,http://171.213.137.173:8088/rtp/239.93.1.207:5140$576x320
山西卫视,http://116.233.34.25:7777/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://58.216.229.130:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://58.220.219.14:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://27.10.213.42:8002/rtp/225.0.4.37:7980$720x576
陕西卫视,http://27.10.213.42:8003/rtp/225.0.4.37:7980$720x576
陕西卫视,http://111.167.224.68:8888/rtp/225.1.1.41:5002$720x576
陕西卫视,http://123.145.60.36:8002/rtp/225.0.4.37:7980$720x576
陕西卫视,http://27.11.63.39:8004/rtp/225.0.4.37:7980$720x576
陕西卫视,http://27.10.225.21:8004/rtp/225.0.4.37:7980$720x576
陕西卫视,http://27.10.214.39:8003/rtp/225.0.4.37:7980$720x576
陕西卫视,http://27.11.45.165:8004/rtp/225.0.4.37:7980$720x576
陕西卫视,http://27.11.52.62:8001/rtp/225.0.4.37:7980$720x576
陕西卫视,http://27.10.211.143:8002/rtp/225.0.4.37:7980$720x576
陕西卫视,http://27.10.209.248:8001/rtp/225.0.4.37:7980$720x576
陕西卫视,http://123.144.186.160:8001/rtp/225.0.4.37:7980$720x576
陕西卫视,http://60.163.207.232:9999/rtp/233.50.200.172:5140$720x576
陕西卫视,http://220.185.70.238:9999/rtp/233.50.200.172:5140$720x576
陕西卫视,http://116.233.34.25:7777/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://220.192.1.61:8008/rtp/225.0.4.204:7980$1920x1080
四川卫视,http://220.185.70.238:9999/rtp/233.50.200.70:5140$720x576
四川卫视,http://60.163.207.232:9999/rtp/233.50.200.70:5140$720x576
四川卫视,http://115.229.184.92:9999/rtp/233.50.200.70:5140$720x576
四川卫视,http://122.224.232.218:8888/rtp/233.50.200.70:5140$720x576
四川卫视,http://122.224.232.226:8888/rtp/233.50.200.70:5140$720x576
四川卫视,http://125.119.55.115:8888/rtp/233.50.200.70:5140$720x576
四川卫视,http://61.130.232.196:8881/rtp/233.50.200.70:5140$720x576
四川卫视,http://xeace.cn:8888/rtp/239.93.1.88:5140$576x320
四川卫视,http://220.192.1.61:8001/rtp/225.0.4.204:7980
四川卫视,http://27.11.53.45:8009/rtp/225.0.4.204:7980
四川卫视,http://222.71.95.178:9901/tsfile/live/0001_29.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://116.233.34.25:7777/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://58.216.229.130:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://58.220.219.14:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://125.36.77.20:8888/rtp/225.1.1.117:5002$1920x1080
深圳卫视,http://220.192.1.61:8008/rtp/225.0.4.202:7980$1920x1080
深圳卫视,http://27.11.52.208:8007/rtp/225.0.4.202:7980$1920x1080
深圳卫视,http://27.11.53.45:8009/rtp/225.0.4.202:7980$1920x1080
深圳卫视,http://111.167.224.68:8888/rtp/225.1.1.117:5002$1920x1080
深圳卫视,http://220.185.70.238:9999/rtp/233.50.200.188:5140$1920x1080
深圳卫视,http://125.119.55.115:8888/rtp/233.50.200.188:5140$1920x1080
深圳卫视,http://115.229.184.92:9999/rtp/233.50.200.188:5140$1920x1080
深圳卫视,http://123.145.77.53:8001/rtp/225.0.4.202:7980$1920x1080
深圳卫视,http://wouu.net:9977/rtp/239.93.1.84:5140$576x320
深圳卫视,http://118.112.148.151:4022/rtp/239.93.1.84:5140$576x320
深圳卫视,http://222.71.95.178:9901/tsfile/live/0001_24.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://116.233.34.25:7777/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://58.216.229.130:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://58.220.219.14:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://222.68.72.9:5555/rtp/239.45.1.82:5140$720x576
三沙卫视,http://222.70.18.26:6666/rtp/239.45.1.82:5140$720x576
三沙卫视,http://114.91.44.118:9009/rtp/239.45.1.82:5140$720x576
三沙卫视,http://114.91.25.0:10010/rtp/239.45.1.82:5140$720x576
三沙卫视,http://139.170.104.158:8000/rtp/239.120.2.222:5141$720x576
三沙卫视,http://116.233.34.25:7777/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://117.27.190.42:9998/tsfile/live/23250_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://111.33.89.26:9901rtp://224.2.5.113:8113
三沙卫视,http://139.170.104.158:8000/rtp/239.120.2.222:5141
三沙卫视,http://139.170.104.119:8000/rtp/239.120.2.222:5141
三沙卫视,http://139.170.105.53:8000/rtp/239.120.2.222:5141
三沙卫视,http://139.170.105.243:8000/rtp/239.120.2.222:5141
三沙卫视,http://119.41.137.79:4022/rtp/239.253.64.112:5140
三沙卫视,http://112.67.44.100:8686/rtp/239.253.64.112:5140
三沙卫视,http://112.67.42.137:8686/rtp/239.253.64.112:5140
天津卫视,http://27.10.213.42:8002/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://123.145.60.36:8002/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://123.144.186.160:8001/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://123.145.77.53:8001/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://27.10.209.248:8001/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://27.11.52.208:8007/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://27.11.53.45:8009/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://27.11.52.62:8001/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://27.10.211.143:8002/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://111.167.224.68:8888/rtp/225.1.1.111:5002$1920x1080
天津卫视,http://220.192.1.61:8008/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://27.10.209.211:8004/rtp/225.0.4.82:7980$1920x1080
天津卫视,http://wouu.net:9977/rtp/239.93.1.134:5140$576x320
天津卫视,http://116.233.34.25:7777/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://58.216.229.130:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws$1920x1080
西藏卫视,http://27.10.209.248:8001/rtp/225.0.4.42:7980$720x576
西藏卫视,http://27.11.52.62:8001/rtp/225.0.4.42:7980$720x576
西藏卫视,http://27.10.213.42:8002/rtp/225.0.4.42:7980$720x576
西藏卫视,http://125.36.77.20:8888/rtp/225.1.1.51:5002$720x576
西藏卫视,http://27.11.63.39:8004/rtp/225.0.4.42:7980$720x576
西藏卫视,http://27.10.211.143:8002/rtp/225.0.4.42:7980$720x576
西藏卫视,http://27.10.209.211:8004/rtp/225.0.4.42:7980$720x576
西藏卫视,http://60.163.207.232:9999/rtp/233.50.200.137:5140$720x576
西藏卫视,http://220.185.70.238:9999/rtp/233.50.200.137:5140$720x576
西藏卫视,http://115.229.184.92:9999/rtp/233.50.200.137:5140$720x576
西藏卫视,http://123.144.186.160:8001/rtp/225.0.4.42:7980$720x576
西藏卫视,http://123.145.60.36:8002/rtp/225.0.4.42:7980$720x576
西藏卫视,http://123.145.77.53:8001/rtp/225.0.4.42:7980$720x576
西藏卫视,http://116.233.34.25:7777/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://27.11.52.62:8001/rtp/225.0.4.43:7980$720x576
新疆卫视,http://27.10.213.42:8002/rtp/225.0.4.43:7980$720x576
新疆卫视,http://111.167.224.68:8888/rtp/225.1.1.35:5002$720x576
新疆卫视,http://27.11.63.39:8004/rtp/225.0.4.43:7980$720x576
新疆卫视,http://27.10.211.143:8002/rtp/225.0.4.43:7980$720x576
新疆卫视,http://27.10.209.248:8001/rtp/225.0.4.43:7980$720x576
新疆卫视,http://27.10.209.211:8004/rtp/225.0.4.43:7980$720x576
新疆卫视,http://27.11.52.208:8007/rtp/225.0.4.43:7980$720x576
新疆卫视,http://27.11.53.45:8009/rtp/225.0.4.43:7980$720x576
新疆卫视,http://27.11.52.62:8003/rtp/225.0.4.43:7980$720x576
新疆卫视,http://123.144.186.160:8001/rtp/225.0.4.43:7980$720x576
新疆卫视,http://123.145.77.53:8001/rtp/225.0.4.43:7980$720x576
新疆卫视,http://123.145.60.36:8002/rtp/225.0.4.43:7980$720x576
新疆卫视,http://116.233.34.25:7777/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://58.216.229.130:9901/tsfile/live/0120_6.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://27.10.213.42:8002/rtp/225.0.4.21:7980$720x576
云南卫视,http://27.11.52.62:8001/rtp/225.0.4.21:7980$720x576
云南卫视,http://111.167.224.68:8888/rtp/225.1.1.61:5002$720x576
云南卫视,http://125.36.77.20:8888/rtp/225.1.1.61:5002$720x576
云南卫视,http://123.145.66.45:8005/rtp/225.0.4.21:7980$720x576
云南卫视,http://27.11.63.39:8004/rtp/225.0.4.21:7980$720x576
云南卫视,http://27.8.238.161:8004/rtp/225.0.4.21:7980$720x576
云南卫视,http://27.10.211.143:8002/rtp/225.0.4.21:7980$720x576
云南卫视,http://27.10.209.248:8001/rtp/225.0.4.21:7980$720x576
云南卫视,http://27.10.209.211:8004/rtp/225.0.4.21:7980$720x576
云南卫视,http://60.163.207.232:9999/rtp/233.50.200.81:5140$720x576
云南卫视,http://123.145.60.36:8002/rtp/225.0.4.21:7980$720x576
云南卫视,http://123.145.60.36:8005/rtp/225.0.4.21:7980$720x576
云南卫视,http://123.145.77.53:8001/rtp/225.0.4.21:7980$720x576
云南卫视,http://123.144.186.160:8001/rtp/225.0.4.21:7980$720x576
港·澳·台,#genre#
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn$1920x1080
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct$1920x1080
星河台,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8
凤凰中文,http://ayolee.com:5253/udp/239.93.0.162:2192$1920x1080
凤凰中文,http://pi.0472.org/tv/cbn.php?id=xfjcHD$1280x720
凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://175.9.161.66:9999/rtp/239.76.246.7:1234
凤凰中文,http://175.10.91.50:3000/rtp/239.76.246.7:1234
凤凰中文,http://175.10.35.133:4502/rtp/239.76.246.7:1234
凤凰中文,http://124.230.56.228:55555/rtp/239.76.246.7:1234
凤凰中文,http://175.10.89.133:3000/rtp/239.76.246.7:1234
凤凰中文,http://118.249.21.30:9999/rtp/239.76.246.7:1234
凤凰中文,http://175.9.162.107:9999/rtp/239.76.246.7:1234
凤凰中文,http://124.230.56.176:55555/rtp/239.76.246.7:1234
凤凰中文,http://175.0.94.68:9000/rtp/239.76.246.7:1234
凤凰中文,http://118.249.21.21:9999/rtp/239.76.246.7:1234
凤凰中文,http://113.218.137.237:9999/rtp/239.76.246.7:1234
凤凰中文,http://175.8.130.187:30000/rtp/239.76.246.7:1234
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx$1920x1080
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://175.9.161.66:9999/rtp/239.76.246.8:1234
凤凰资讯,http://175.10.91.50:3000/rtp/239.76.246.8:1234
凤凰资讯,http://175.10.35.133:4502/rtp/239.76.246.8:1234
凤凰资讯,http://124.230.56.228:55555/rtp/239.76.246.8:1234
凤凰资讯,http://175.10.89.133:3000/rtp/239.76.246.8:1234
凤凰资讯,http://118.249.21.30:9999/rtp/239.76.246.8:1234
凤凰资讯,http://175.9.162.107:9999/rtp/239.76.246.8:1234
凤凰资讯,http://124.230.56.176:55555/rtp/239.76.246.8:1234
凤凰资讯,http://175.0.94.68:9000/rtp/239.76.246.8:1234
凤凰资讯,http://118.249.21.21:9999/rtp/239.76.246.8:1234
凤凰资讯,http://113.218.137.237:9999/rtp/239.76.246.8:1234
凤凰资讯,http://175.8.130.187:30000/rtp/239.76.246.8:1234
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk$1280x720
凤凰香港,http://60.164.229.62:4040/rtp/239.255.30.123:8231
凤凰香港,http://118.183.212.14:6868/rtp/239.255.30.123:8231
凤凰香港,http://42.91.62.201:10000/rtp/239.255.30.123:8231
凤凰香港,http://42.91.62.192:10000/rtp/239.255.30.123:8231
凤凰香港,http://42.91.62.232:10000/rtp/239.255.30.123:8231
凤凰香港,http://60.164.228.49:4040/rtp/239.255.30.123:8231
凤凰香港,http://118.183.212.29:6868/rtp/239.255.30.123:8231
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
TVBS新闻,http://4gtv.mumi.rip:9877/291/4gtv-4gtv072/index.m3u8
TVBS欢乐,http://4gtv.mumi.rip:9877/184/4gtv-4gtv068/index.m3u8

