中央频道,#genre#
浙江卫视,http://114.249.229.24:8888/udp/239.3.1.137:8036,0.62
浙江卫视,http://114.252.235.176:8000/udp/239.3.1.137:8036,0.6
浙江卫视,http://1.203.111.193:17777/udp/225.1.8.133:8284,0.6
浙江卫视,http://115.171.216.225:4000/udp/225.1.8.133:8284,0.59
浙江卫视,http://123.113.187.204:8000/udp/239.3.1.137:8036,0.54
浙江卫视,http://123.113.237.160:8888/udp/239.3.1.137:8036,0.5
浙江卫视,http://111.199.234.10:18888/udp/239.3.1.137:8036,0.5
海南卫视,http://114.249.215.204:9888/udp/239.3.1.45:8304,1.01
海南卫视,http://114.249.230.215:9888/udp/239.3.1.45:8304,1.01
海南卫视,http://114.252.239.133:9876/udp/239.3.1.45:8304,0.99
海南卫视,http://123.117.237.15:8680/udp/239.3.1.45:8304,0.93
海南卫视,http://111.196.129.152:20000/udp/239.3.1.45:8304,0.93
海南卫视,http://60.2.190.206:4000/udp/239.253.93.155:6323,0.84
海南卫视,http://114.252.238.87:8000/udp/239.3.1.45:8304,0.75
海南卫视,http://60.10.106.114:555/udp/239.253.93.155:6323,0.7
海南卫视,http://222.129.139.91:8888/udp/239.3.1.45:8304,0.68
海南卫视,http://221.222.162.206:8888/udp/239.3.1.45:8304,0.64
海南卫视,http://114.249.229.24:8888/udp/239.3.1.45:8304,0.62
海南卫视,http://114.252.235.176:8000/udp/239.3.1.45:8304,0.6
海南卫视,http://1.203.111.193:17777/udp/225.1.8.158:8304,0.6
海南卫视,http://115.171.216.225:4000/udp/225.1.8.158:8304,0.59
海南卫视,http://123.113.187.204:8000/udp/239.3.1.45:8304,0.54
海南卫视,http://123.113.237.160:8888/udp/239.3.1.45:8304,0.5
海南卫视,http://111.199.234.10:18888/udp/239.3.1.45:8304,0.5
深圳卫视,http://114.249.215.204:9888/udp/239.3.1.134:8020,1.01
深圳卫视,http://114.249.230.215:9888/udp/239.3.1.134:8020,1.01
深圳卫视,http://114.252.239.133:9876/udp/239.3.1.134:8020,0.99
深圳卫视,http://123.117.237.15:8680/udp/239.3.1.134:8020,0.93
深圳卫视,http://111.196.129.152:20000/udp/239.3.1.134:8020,0.93
深圳卫视,http://60.2.190.206:4000/udp/239.253.92.86:8017,0.84
深圳卫视,http://114.252.238.87:8000/udp/239.3.1.134:8020,0.75
深圳卫视,http://60.10.106.114:555/udp/239.253.92.86:8017,0.7
深圳卫视,http://222.129.139.91:8888/udp/239.3.1.134:8020,0.68
深圳卫视,http://221.222.162.206:8888/udp/239.3.1.134:8020,0.64
深圳卫视,http://114.249.229.24:8888/udp/239.3.1.134:8020,0.62
深圳卫视,http://114.252.235.176:8000/udp/239.3.1.134:8020,0.6
深圳卫视,http://1.203.111.193:17777/udp/225.1.8.145:9244,0.6
深圳卫视,http://115.171.216.225:4000/udp/225.1.8.145:9244,0.59
深圳卫视,http://123.113.187.204:8000/udp/239.3.1.134:8020,0.54
深圳卫视,http://123.113.237.160:8888/udp/239.3.1.134:8020,0.5
深圳卫视,http://111.199.234.10:18888/udp/239.3.1.134:8020,0.5
湖北卫视,http://114.249.215.204:9888/udp/239.3.1.138:8044,1.01
湖北卫视,http://114.249.230.215:9888/udp/239.3.1.138:8044,1.01
湖北卫视,http://114.252.239.133:9876/udp/239.3.1.138:8044,0.99
湖北卫视,http://123.117.237.15:8680/udp/239.3.1.138:8044,0.93
湖北卫视,http://111.196.129.152:20000/udp/239.3.1.138:8044,0.93
湖北卫视,http://60.2.190.206:4000/udp/239.253.92.210:6567,0.84
湖北卫视,http://114.252.238.87:8000/udp/239.3.1.138:8044,0.75
湖北卫视,http://60.10.106.114:555/udp/239.253.92.210:6567,0.7
湖北卫视,http://222.129.139.91:8888/udp/239.3.1.138:8044,0.68
湖北卫视,http://221.222.162.206:8888/udp/239.3.1.138:8044,0.64
湖北卫视,http://114.249.229.24:8888/udp/239.3.1.138:8044,0.62
湖北卫视,http://114.252.235.176:8000/udp/239.3.1.138:8044,0.6
湖北卫视,http://1.203.111.193:17777/udp/225.1.8.146:8136,0.6
湖北卫视,http://115.171.216.225:4000/udp/225.1.8.146:8136,0.59
湖北卫视,http://123.113.187.204:8000/udp/239.3.1.138:8044,0.54
湖北卫视,http://123.113.237.160:8888/udp/239.3.1.138:8044,0.5
湖北卫视,http://111.199.234.10:18888/udp/239.3.1.138:8044,0.5
湖南卫视,http://114.249.215.204:9888/udp/239.3.1.132:8012,1.01
湖南卫视,http://114.249.230.215:9888/udp/239.3.1.132:8012,1.01
湖南卫视,http://114.252.239.133:9876/udp/239.3.1.132:8012,0.99
湖南卫视,http://123.117.237.15:8680/udp/239.3.1.132:8012,0.93
湖南卫视,http://111.196.129.152:20000/udp/239.3.1.132:8012,0.93
湖南卫视,http://60.2.190.206:4000/udp/239.253.92.84:8015,0.84
湖南卫视,http://114.252.238.87:8000/udp/239.3.1.132:8012,0.75
湖南卫视,http://60.10.106.114:555/udp/239.253.92.84:8015,0.7
湖南卫视,http://222.129.139.91:8888/udp/239.3.1.132:8012,0.68
湖南卫视,http://221.222.162.206:8888/udp/239.3.1.132:8012,0.64
湖南卫视,http://114.249.229.24:8888/udp/239.3.1.132:8012,0.62
湖南卫视,http://114.252.235.176:8000/udp/239.3.1.132:8012,0.6
湖南卫视,http://1.203.111.193:17777/udp/225.1.8.132:8064,0.6
湖南卫视,http://115.171.216.225:4000/udp/225.1.8.132:8064,0.59
湖南卫视,http://123.113.187.204:8000/udp/239.3.1.132:8012,0.54
湖南卫视,http://123.113.237.160:8888/udp/239.3.1.132:8012,0.5
湖南卫视,http://111.199.234.10:18888/udp/239.3.1.132:8012,0.5
甘肃卫视,http://114.249.215.204:9888/udp/239.3.1.49:8188,1.01
甘肃卫视,http://114.249.230.215:9888/udp/239.3.1.49:8188,1.01
甘肃卫视,http://114.252.239.133:9876/udp/239.3.1.49:8188,0.99
甘肃卫视,http://123.117.237.15:8680/udp/239.3.1.49:8188,0.93
甘肃卫视,http://111.196.129.152:20000/udp/239.3.1.49:8188,0.93
甘肃卫视,http://114.252.238.87:8000/udp/239.3.1.49:8188,0.75
甘肃卫视,http://222.129.139.91:8888/udp/239.3.1.49:8188,0.68
甘肃卫视,http://221.222.162.206:8888/udp/239.3.1.49:8188,0.64
甘肃卫视,http://114.249.229.24:8888/udp/239.3.1.49:8188,0.62
甘肃卫视,http://114.252.235.176:8000/udp/239.3.1.49:8188,0.6
甘肃卫视,http://1.203.111.193:17777/udp/225.1.8.162:8188,0.6
甘肃卫视,http://115.171.216.225:4000/udp/225.1.8.162:8188,0.59
甘肃卫视,http://123.113.187.204:8000/udp/239.3.1.49:8188,0.54
甘肃卫视,http://123.113.237.160:8888/udp/239.3.1.49:8188,0.5
甘肃卫视,http://111.199.234.10:18888/udp/239.3.1.49:8188,0.5
西藏卫视,http://114.249.215.204:9888/udp/239.3.1.47:8164,1.01
西藏卫视,http://114.249.230.215:9888/udp/239.3.1.47:8164,1.01
西藏卫视,http://114.252.239.133:9876/udp/239.3.1.47:8164,0.99
西藏卫视,http://123.117.237.15:8680/udp/239.3.1.47:8164,0.93
西藏卫视,http://111.196.129.152:20000/udp/239.3.1.47:8164,0.93
西藏卫视,http://114.252.238.87:8000/udp/239.3.1.47:8164,0.75
西藏卫视,http://222.129.139.91:8888/udp/239.3.1.47:8164,0.68
西藏卫视,http://221.222.162.206:8888/udp/239.3.1.47:8164,0.64
西藏卫视,http://114.249.229.24:8888/udp/239.3.1.47:8164,0.62
西藏卫视,http://114.252.235.176:8000/udp/239.3.1.47:8164,0.6
西藏卫视,http://1.203.111.193:17777/udp/225.1.8.160:8164,0.6
西藏卫视,http://115.171.216.225:4000/udp/225.1.8.160:8164,0.59
西藏卫视,http://123.113.187.204:8000/udp/239.3.1.47:8164,0.54
西藏卫视,http://123.113.237.160:8888/udp/239.3.1.47:8164,0.5
西藏卫视,http://111.199.234.10:18888/udp/239.3.1.47:8164,0.5
贵州卫视,http://114.249.215.204:9888/udp/239.3.1.149:8076,1.01
贵州卫视,http://114.249.230.215:9888/udp/239.3.1.149:8076,1.01
贵州卫视,http://114.252.239.133:9876/udp/239.3.1.149:8076,0.99
贵州卫视,http://123.117.237.15:8680/udp/239.3.1.149:8076,0.93
贵州卫视,http://111.196.129.152:20000/udp/239.3.1.149:8076,0.93
贵州卫视,http://60.2.190.206:4000/udp/239.253.92.105:6055,0.84
贵州卫视,http://114.252.238.87:8000/udp/239.3.1.149:8076,0.75
贵州卫视,http://60.10.106.114:555/udp/239.253.92.105:6055,0.7
贵州卫视,http://222.129.139.91:8888/udp/239.3.1.149:8076,0.68
贵州卫视,http://221.222.162.206:8888/udp/239.3.1.149:8076,0.64
贵州卫视,http://114.249.229.24:8888/udp/239.3.1.149:8076,0.62
贵州卫视,http://114.252.235.176:8000/udp/239.3.1.149:8076,0.6
贵州卫视,http://1.203.111.193:17777/udp/225.1.8.144:8120,0.6
贵州卫视,http://115.171.216.225:4000/udp/225.1.8.144:8120,0.59
贵州卫视,http://123.113.187.204:8000/udp/239.3.1.149:8076,0.54
贵州卫视,http://123.113.237.160:8888/udp/239.3.1.149:8076,0.5
贵州卫视,http://111.199.234.10:18888/udp/239.3.1.149:8076,0.5
辽宁卫视,http://114.249.215.204:9888/udp/239.3.1.210:8056,1.01
辽宁卫视,http://114.249.230.215:9888/udp/239.3.1.210:8056,1.01
辽宁卫视,http://114.252.239.133:9876/udp/239.3.1.210:8056,0.99
辽宁卫视,http://123.117.237.15:8680/udp/239.3.1.210:8056,0.93
辽宁卫视,http://111.196.129.152:20000/udp/239.3.1.210:8056,0.93
辽宁卫视,http://60.2.190.206:4000/udp/239.253.92.115:6056,0.84
辽宁卫视,http://114.252.238.87:8000/udp/239.3.1.210:8056,0.75
辽宁卫视,http://60.10.106.114:555/udp/239.253.92.115:6056,0.7
辽宁卫视,http://222.129.139.91:8888/udp/239.3.1.210:8056,0.68
辽宁卫视,http://221.222.162.206:8888/udp/239.3.1.210:8056,0.64
辽宁卫视,http://114.249.229.24:8888/udp/239.3.1.210:8056,0.62
辽宁卫视,http://114.252.235.176:8000/udp/239.3.1.210:8056,0.6
辽宁卫视,http://1.203.111.193:17777/udp/225.1.8.137:8116,0.6
辽宁卫视,http://115.171.216.225:4000/udp/225.1.8.137:8116,0.59
辽宁卫视,http://123.113.187.204:8000/udp/239.3.1.210:8056,0.54
辽宁卫视,http://123.113.237.160:8888/udp/239.3.1.210:8056,0.5
辽宁卫视,http://111.199.234.10:18888/udp/239.3.1.210:8056,0.5
重庆卫视,http://114.249.215.204:9888/udp/239.3.1.122:8160,1.01
重庆卫视,http://114.249.230.215:9888/udp/239.3.1.122:8160,1.01
重庆卫视,http://114.252.239.133:9876/udp/239.3.1.122:8160,0.99
重庆卫视,http://123.117.237.15:8680/udp/239.3.1.122:8160,0.93
重庆卫视,http://111.196.129.152:20000/udp/239.3.1.122:8160,0.93
重庆卫视,http://60.2.190.206:4000/udp/239.253.92.10:6053,0.84
重庆卫视,http://114.252.238.87:8000/udp/239.3.1.122:8160,0.75
重庆卫视,http://60.10.106.114:555/udp/239.253.92.10:6053,0.7
重庆卫视,http://222.129.139.91:8888/udp/239.3.1.122:8160,0.68
重庆卫视,http://221.222.162.206:8888/udp/239.3.1.122:8160,0.64
重庆卫视,http://114.249.229.24:8888/udp/239.3.1.122:8160,0.62
重庆卫视,http://114.252.235.176:8000/udp/239.3.1.122:8160,0.6
重庆卫视,http://1.203.111.193:17777/udp/225.1.8.148:8296,0.6
重庆卫视,http://115.171.216.225:4000/udp/225.1.8.148:8296,0.59
重庆卫视,http://123.113.187.204:8000/udp/239.3.1.122:8160,0.54
重庆卫视,http://123.113.237.160:8888/udp/239.3.1.122:8160,0.5
重庆卫视,http://111.199.234.10:18888/udp/239.3.1.122:8160,0.5
陕西卫视,http://114.249.215.204:9888/udp/239.3.1.41:8140,1.01
陕西卫视,http://114.249.230.215:9888/udp/239.3.1.41:8140,1.01
陕西卫视,http://114.252.239.133:9876/udp/239.3.1.41:8140,0.99
陕西卫视,http://123.117.237.15:8680/udp/239.3.1.41:8140,0.93
陕西卫视,http://111.196.129.152:20000/udp/239.3.1.41:8140,0.93
陕西卫视,http://114.252.238.87:8000/udp/239.3.1.41:8140,0.75
陕西卫视,http://222.129.139.91:8888/udp/239.3.1.41:8140,0.68
陕西卫视,http://221.222.162.206:8888/udp/239.3.1.41:8140,0.64
陕西卫视,http://114.249.229.24:8888/udp/239.3.1.41:8140,0.62
陕西卫视,http://114.252.235.176:8000/udp/239.3.1.41:8140,0.6
陕西卫视,http://1.203.111.193:17777/udp/225.1.8.154:8140,0.6
陕西卫视,http://115.171.216.225:4000/udp/225.1.8.154:8140,0.59
陕西卫视,http://123.113.187.204:8000/udp/239.3.1.41:8140,0.54
陕西卫视,http://123.113.237.160:8888/udp/239.3.1.41:8140,0.5
陕西卫视,http://111.199.234.10:18888/udp/239.3.1.41:8140,0.5
青海卫视,http://114.249.215.204:9888/udp/239.3.1.44:8184,1.01
青海卫视,http://114.249.230.215:9888/udp/239.3.1.44:8184,1.01
青海卫视,http://114.252.239.133:9876/udp/239.3.1.44:8184,0.99
青海卫视,http://123.117.237.15:8680/udp/239.3.1.44:8184,0.93
青海卫视,http://111.196.129.152:20000/udp/239.3.1.44:8184,0.93
青海卫视,http://114.252.238.87:8000/udp/239.3.1.44:8184,0.75
青海卫视,http://222.129.139.91:8888/udp/239.3.1.44:8184,0.68
青海卫视,http://221.222.162.206:8888/udp/239.3.1.44:8184,0.64
青海卫视,http://114.249.229.24:8888/udp/239.3.1.44:8184,0.62
青海卫视,http://114.252.235.176:8000/udp/239.3.1.44:8184,0.6
青海卫视,http://1.203.111.193:17777/udp/225.1.8.157:8184,0.6
青海卫视,http://115.171.216.225:4000/udp/225.1.8.157:8184,0.59
青海卫视,http://123.113.187.204:8000/udp/239.3.1.44:8184,0.54
青海卫视,http://123.113.237.160:8888/udp/239.3.1.44:8184,0.5
青海卫视,http://111.199.234.10:18888/udp/239.3.1.44:8184,0.5
内蒙古卫视,http://114.249.215.204:9888/udp/239.3.1.43:8176,1.01
内蒙古卫视,http://114.249.230.215:9888/udp/239.3.1.43:8176,1.01
内蒙古卫视,http://114.252.239.133:9876/udp/239.3.1.43:8176,0.99
内蒙古卫视,http://123.117.237.15:8680/udp/239.3.1.43:8176,0.93
内蒙古卫视,http://111.196.129.152:20000/udp/239.3.1.43:8176,0.93
内蒙古卫视,http://114.252.238.87:8000/udp/239.3.1.43:8176,0.75
内蒙古卫视,http://222.129.139.91:8888/udp/239.3.1.43:8176,0.68
内蒙古卫视,http://221.222.162.206:8888/udp/239.3.1.43:8176,0.64
内蒙古卫视,http://114.249.229.24:8888/udp/239.3.1.43:8176,0.62
内蒙古卫视,http://114.252.235.176:8000/udp/239.3.1.43:8176,0.6
内蒙古卫视,http://1.203.111.193:17777/udp/225.1.8.156:8176,0.6
内蒙古卫视,http://115.171.216.225:4000/udp/225.1.8.156:8176,0.59
内蒙古卫视,http://123.113.187.204:8000/udp/239.3.1.43:8176,0.54
内蒙古卫视,http://123.113.237.160:8888/udp/239.3.1.43:8176,0.5
内蒙古卫视,http://111.199.234.10:18888/udp/239.3.1.43:8176,0.5
黑龙江卫视,http://114.249.215.204:9888/udp/239.3.1.133:8016,1.01
黑龙江卫视,http://114.249.230.215:9888/udp/239.3.1.133:8016,1.01
黑龙江卫视,http://114.252.239.133:9876/udp/239.3.1.133:8016,0.99
黑龙江卫视,http://123.117.237.15:8680/udp/239.3.1.133:8016,0.93
黑龙江卫视,http://111.196.129.152:20000/udp/239.3.1.133:8016,0.93
黑龙江卫视,http://60.2.190.206:4000/udp/239.253.92.85:8016,0.84
黑龙江卫视,http://114.252.238.87:8000/udp/239.3.1.133:8016,0.75
黑龙江卫视,http://60.10.106.114:555/udp/239.253.92.85:8016,0.7
黑龙江卫视,http://222.129.139.91:8888/udp/239.3.1.133:8016,0.68
黑龙江卫视,http://221.222.162.206:8888/udp/239.3.1.133:8016,0.64
黑龙江卫视,http://114.249.229.24:8888/udp/239.3.1.133:8016,0.62
黑龙江卫视,http://114.252.235.176:8000/udp/239.3.1.133:8016,0.6
黑龙江卫视,http://1.203.111.193:17777/udp/225.1.8.141:8196,0.6
黑龙江卫视,http://115.171.216.225:4000/udp/225.1.8.141:8196,0.59
黑龙江卫视,http://123.113.187.204:8000/udp/239.3.1.133:8016,0.54
黑龙江卫视,http://123.113.237.160:8888/udp/239.3.1.133:8016,0.5
黑龙江卫视,http://111.199.234.10:18888/udp/239.3.1.133:8016,0.5
东南卫视HD,http://118.251.60.185:8888/udp/239.76.252.190:9000,0.73
东方卫视HD,http://118.251.60.185:8888/udp/239.76.253.186:9000,0.73
云南卫视HD,http://118.251.60.185:8888/udp/239.76.254.60:9000,0.73
凤凰中文HD,http://118.251.60.185:8888/udp/239.76.253.135:9000,0.73
凤凰资讯HD,http://118.251.60.185:8888/udp/239.76.253.134:9000,0.73
北京卫视HD,http://118.251.60.185:8888/udp/239.76.253.184:9000,0.73
吉林卫视HD,http://118.251.60.185:8888/udp/239.76.253.201:9000,0.73
四川卫视HD,http://118.251.60.185:8888/udp/239.76.253.91:9000,0.73
天津卫视HD,http://118.251.60.185:8888/udp/239.76.253.185:9000,0.73
安徽卫视HD,http://118.251.60.185:8888/udp/239.76.252.196:9000,0.73
山东卫视HD,http://118.251.60.185:8888/udp/239.76.253.195:9000,0.73
广东卫视HD,http://118.251.60.185:8888/udp/239.76.252.189:9000,0.73
广西卫视HD,http://118.251.60.185:8888/udp/239.76.254.54:9000,0.73
江苏卫视HD,http://118.251.60.185:8888/udp/239.76.253.181:9000,0.73
江西卫视HD,http://118.251.60.185:8888/udp/239.76.245.225:1234,0.73
河北卫视HD,http://118.251.60.185:8888/udp/239.76.252.199:9000,0.73
河南卫视HD,http://118.251.60.185:8888/udp/239.76.253.202:9000,0.73
浙江卫视HD,http://118.251.60.185:8888/udp/239.76.253.182:9000,0.73
海南卫视HD,http://118.251.60.185:8888/udp/239.76.253.203:9000,0.73
深圳卫视HD,http://118.251.60.185:8888/udp/239.76.253.188:9000,0.73
湖北卫视HD,http://118.251.60.185:8888/udp/239.76.253.193:9000,0.73
湖南卫视HD,http://118.251.60.185:8888/udp/239.76.253.101:9000,0.73
甘肃卫视HD,http://118.251.60.185:8888/udp/239.76.253.94:9000,0.73
贵州卫视HD,http://118.251.60.185:8888/udp/239.76.252.198:9000,0.73
辽宁卫视HD,http://118.251.60.185:8888/udp/239.76.252.197:9000,0.73
重庆卫视HD,http://118.251.60.185:8888/udp/239.76.253.92:9000,0.73
陕西卫视HD,http://118.251.60.185:8888/udp/239.76.254.76:9000,0.73
青海卫视HD,http://118.251.60.185:8888/udp/239.76.254.132:9000,0.73
湖南卫视FHD,http://118.251.60.185:8888/udp/239.76.252.115:9000,0.73
黑龙江卫视HD,http://118.251.60.185:8888/udp/239.76.253.200:9000,0.73
湖南卫视FHD20M,http://118.251.60.185:8888/udp/239.76.246.100:1234,0.73

其他频道,#genre#
体育,http://118.251.60.185:8888/udp/239.76.253.136:9000,0.73
光影,http://114.249.215.204:9888/udp/239.3.1.84:4120,1.01
光影,http://114.249.230.215:9888/udp/239.3.1.84:4120,1.01
光影,http://114.252.239.133:9876/udp/239.3.1.84:4120,0.99
光影,http://123.117.237.15:8680/udp/239.3.1.84:4120,0.93
光影,http://111.196.129.152:20000/udp/239.3.1.84:4120,0.93
光影,http://114.252.238.87:8000/udp/239.3.1.84:4120,0.75
光影,http://222.129.139.91:8888/udp/239.3.1.84:4120,0.68
光影,http://221.222.162.206:8888/udp/239.3.1.84:4120,0.64
光影,http://114.249.229.24:8888/udp/239.3.1.84:4120,0.62
光影,http://114.252.235.176:8000/udp/239.3.1.84:4120,0.6
光影,http://1.203.111.193:17777/udp/225.1.8.244:4120,0.6
光影,http://115.171.216.225:4000/udp/225.1.8.244:4120,0.59
光影,http://123.113.187.204:8000/udp/239.3.1.84:4120,0.54
光影,http://123.113.237.160:8888/udp/239.3.1.84:4120,0.5
光影,http://111.199.234.10:18888/udp/239.3.1.84:4120,0.5
军事,http://114.249.215.204:9888/udp/239.3.1.76:4120,1.01
军事,http://114.249.230.215:9888/udp/239.3.1.76:4120,1.01
军事,http://114.252.239.133:9876/udp/239.3.1.76:4120,0.99
军事,http://123.117.237.15:8680/udp/239.3.1.76:4120,0.93
军事,http://111.196.129.152:20000/udp/239.3.1.76:4120,0.93
军事,http://114.252.238.87:8000/udp/239.3.1.76:4120,0.75
军事,http://222.129.139.91:8888/udp/239.3.1.76:4120,0.68
军事,http://221.222.162.206:8888/udp/239.3.1.76:4120,0.64
军事,http://114.249.229.24:8888/udp/239.3.1.76:4120,0.62
军事,http://114.252.235.176:8000/udp/239.3.1.76:4120,0.6
军事,http://1.203.111.193:17777/udp/225.1.8.236:4120,0.6
军事,http://115.171.216.225:4000/udp/225.1.8.236:4120,0.59
军事,http://123.113.187.204:8000/udp/239.3.1.76:4120,0.54
军事,http://123.113.237.160:8888/udp/239.3.1.76:4120,0.5
军事,http://111.199.234.10:18888/udp/239.3.1.76:4120,0.5
地理,http://114.249.215.204:9888/udp/239.3.1.71:4120,1.01
地理,http://114.249.230.215:9888/udp/239.3.1.71:4120,1.01
地理,http://114.252.239.133:9876/udp/239.3.1.71:4120,0.99
地理,http://123.117.237.15:8680/udp/239.3.1.71:4120,0.93
地理,http://111.196.129.152:20000/udp/239.3.1.71:4120,0.93
地理,http://114.252.238.87:8000/udp/239.3.1.71:4120,0.75
地理,http://222.129.139.91:8888/udp/239.3.1.71:4120,0.68
地理,http://221.222.162.206:8888/udp/239.3.1.71:4120,0.64
地理,http://114.249.229.24:8888/udp/239.3.1.71:4120,0.62
地理,http://114.252.235.176:8000/udp/239.3.1.71:4120,0.6
地理,http://1.203.111.193:17777/udp/225.1.8.231:4120,0.6
地理,http://115.171.216.225:4000/udp/225.1.8.231:4120,0.59
地理,http://123.113.187.204:8000/udp/239.3.1.71:4120,0.54
地理,http://123.113.237.160:8888/udp/239.3.1.71:4120,0.5
地理,http://111.199.234.10:18888/udp/239.3.1.71:4120,0.5
星影,http://114.249.215.204:9888/udp/239.3.1.94:4120,1.01
星影,http://114.249.230.215:9888/udp/239.3.1.94:4120,1.01
星影,http://114.252.239.133:9876/udp/239.3.1.94:4120,0.99
星影,http://123.117.237.15:8680/udp/239.3.1.94:4120,0.93
星影,http://111.196.129.152:20000/udp/239.3.1.94:4120,0.93
星影,http://114.252.238.87:8000/udp/239.3.1.94:4120,0.75
星影,http://222.129.139.91:8888/udp/239.3.1.94:4120,0.68
星影,http://221.222.162.206:8888/udp/239.3.1.94:4120,0.64
星影,http://114.249.229.24:8888/udp/239.3.1.94:4120,0.62
星影,http://114.252.235.176:8000/udp/239.3.1.94:4120,0.6
星影,http://1.203.111.193:17777/udp/225.1.8.254:4120,0.6
星影,http://115.171.216.225:4000/udp/225.1.8.254:4120,0.59
星影,http://123.113.187.204:8000/udp/239.3.1.94:4120,0.54
星影,http://123.113.237.160:8888/udp/239.3.1.94:4120,0.5
星影,http://111.199.234.10:18888/udp/239.3.1.94:4120,0.5
武术,http://114.249.215.204:9888/udp/239.3.1.87:4120,1.01
武术,http://114.249.230.215:9888/udp/239.3.1.87:4120,1.01
武术,http://114.252.239.133:9876/udp/239.3.1.87:4120,0.99
武术,http://123.117.237.15:8680/udp/239.3.1.87:4120,0.93
武术,http://111.196.129.152:20000/udp/239.3.1.87:4120,0.93
武术,http://114.252.238.87:8000/udp/239.3.1.87:4120,0.75
武术,http://222.129.139.91:8888/udp/239.3.1.87:4120,0.68
武术,http://221.222.162.206:8888/udp/239.3.1.87:4120,0.64
武术,http://114.249.229.24:8888/udp/239.3.1.87:4120,0.62
武术,http://114.252.235.176:8000/udp/239.3.1.87:4120,0.6
武术,http://123.113.187.204:8000/udp/239.3.1.87:4120,0.54
武术,http://123.113.237.160:8888/udp/239.3.1.87:4120,0.5
武术,http://111.199.234.10:18888/udp/239.3.1.87:4120,0.5
解密,http://114.249.215.204:9888/udp/239.3.1.75:4120,1.01
解密,http://114.249.230.215:9888/udp/239.3.1.75:4120,1.01
解密,http://114.252.239.133:9876/udp/239.3.1.75:4120,0.99
解密,http://123.117.237.15:8680/udp/239.3.1.75:4120,0.93
解密,http://111.196.129.152:20000/udp/239.3.1.75:4120,0.93
解密,http://114.252.238.87:8000/udp/239.3.1.75:4120,0.75
解密,http://222.129.139.91:8888/udp/239.3.1.75:4120,0.68
解密,http://221.222.162.206:8888/udp/239.3.1.75:4120,0.64
解密,http://114.249.229.24:8888/udp/239.3.1.75:4120,0.62
解密,http://114.252.235.176:8000/udp/239.3.1.75:4120,0.6
解密,http://1.203.111.193:17777/udp/225.1.8.235:4120,0.6
解密,http://115.171.216.225:4000/udp/225.1.8.235:4120,0.59
解密,http://123.113.187.204:8000/udp/239.3.1.75:4120,0.54
解密,http://123.113.237.160:8888/udp/239.3.1.75:4120,0.5
解密,http://111.199.234.10:18888/udp/239.3.1.75:4120,0.5
淘剧场,http://114.249.215.204:9888/udp/239.3.1.95:8001,1.01
淘剧场,http://114.249.230.215:9888/udp/239.3.1.95:8001,1.01
淘剧场,http://114.252.239.133:9876/udp/239.3.1.95:8001,0.99
淘剧场,http://123.117.237.15:8680/udp/239.3.1.95:8001,0.93
淘剧场,http://111.196.129.152:20000/udp/239.3.1.95:8001,0.93
淘剧场,http://114.252.238.87:8000/udp/239.3.1.95:8001,0.75
淘剧场,http://222.129.139.91:8888/udp/239.3.1.95:8001,0.68
淘剧场,http://221.222.162.206:8888/udp/239.3.1.95:8001,0.64
淘剧场,http://114.249.229.24:8888/udp/239.3.1.95:8001,0.62
淘剧场,http://114.252.235.176:8000/udp/239.3.1.95:8001,0.6
淘剧场,http://1.203.111.193:17777/udp/225.1.8.37:8002,0.6
淘剧场,http://115.171.216.225:4000/udp/225.1.8.37:8002,0.59
淘剧场,http://123.113.187.204:8000/udp/239.3.1.95:8001,0.54
淘剧场,http://123.113.237.160:8888/udp/239.3.1.95:8001,0.5
淘剧场,http://111.199.234.10:18888/udp/239.3.1.95:8001,0.5
淘娱乐,http://114.249.215.204:9888/udp/239.3.1.100:8001,1.01
淘娱乐,http://114.249.230.215:9888/udp/239.3.1.100:8001,1.01
淘娱乐,http://114.252.239.133:9876/udp/239.3.1.100:8001,0.99
淘娱乐,http://123.117.237.15:8680/udp/239.3.1.100:8001,0.93
淘娱乐,http://111.196.129.152:20000/udp/239.3.1.100:8001,0.93
淘娱乐,http://114.252.238.87:8000/udp/239.3.1.100:8001,0.75
淘娱乐,http://222.129.139.91:8888/udp/239.3.1.100:8001,0.68
淘娱乐,http://221.222.162.206:8888/udp/239.3.1.100:8001,0.64
淘娱乐,http://114.249.229.24:8888/udp/239.3.1.100:8001,0.62
淘娱乐,http://114.252.235.176:8000/udp/239.3.1.100:8001,0.6
淘娱乐,http://1.203.111.193:17777/udp/225.1.8.61:8002,0.6
淘娱乐,http://115.171.216.225:4000/udp/225.1.8.61:8002,0.59
淘娱乐,http://123.113.187.204:8000/udp/239.3.1.100:8001,0.54
淘娱乐,http://123.113.237.160:8888/udp/239.3.1.100:8001,0.5
淘娱乐,http://111.199.234.10:18888/udp/239.3.1.100:8001,0.5
淘电影,http://114.249.215.204:9888/udp/239.3.1.250:8001,1.01
淘电影,http://114.249.230.215:9888/udp/239.3.1.250:8001,1.01
淘电影,http://114.252.239.133:9876/udp/239.3.1.250:8001,0.99
淘电影,http://123.117.237.15:8680/udp/239.3.1.250:8001,0.93
淘电影,http://111.196.129.152:20000/udp/239.3.1.250:8001,0.93
淘电影,http://114.252.238.87:8000/udp/239.3.1.250:8001,0.75
淘电影,http://222.129.139.91:8888/udp/239.3.1.250:8001,0.68
